************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 01/15/2025 15:50:51
Simulation start date: 01/01/2018
Simulation end date: 12/31/2018
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2018 Cotton, 100%irrigation treatment
************************************************************************
Year-DOY  Year  DOY  DOW      Date  ETref  tKcb   Kcb     h Kcmax    fc    fw   few      De    Kr    Ke      E     DPe    Kc    ETc     TAW TAWrmax    TAWb    Zr     p     RAW    Ks Kcadj ETcadj      T      DP    Dinc      Dr     fDr   Drmax  fDrmax      Db     fDb   Irrig IrrLoss    Rain  Runoff  Year  DOY  DOW      Date
2018-047  2018  047  Fri  02/16/18  0.210 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.090 1.000 0.365  0.077  41.806 1.265  0.266 160.500 -99.999 -99.999 1.500 0.689 110.644 1.000 1.265  0.266  0.189  41.634 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  41.400   0.000   0.500   0.000  2018  047  Fri  02/16/18
2018-048  2018  048  Sat  02/17/18  0.190 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.081 1.000 0.365  0.069  35.010 1.265  0.240 160.500 -99.999 -99.999 1.500 0.690 110.806 1.000 1.265  0.240  0.171  34.860 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  34.600   0.000   0.500   0.000  2018  048  Sat  02/17/18
2018-049  2018  049  Sun  02/18/18  0.140 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.060 1.000 0.365  0.051   7.719 1.265  0.177 160.500 -99.999 -99.999 1.500 0.693 111.213 1.000 1.265  0.177  0.126   7.623 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999   7.300   0.000   0.500   0.000  2018  049  Sun  02/18/18
2018-050  2018  050  Mon  02/19/18  0.110 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.047 1.000 0.365  0.040   7.440 1.265  0.139 160.500 -99.999 -99.999 1.500 0.694 111.456 1.000 1.265  0.139  0.099   7.361 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999   7.000   0.000   0.500   0.000  2018  050  Mon  02/19/18
2018-051  2018  051  Tue  02/20/18  0.110 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.047 1.000 0.365  0.040  35.553 1.265  0.139 160.500 -99.999 -99.999 1.500 0.694 111.456 1.000 1.265  0.139  0.099  35.461 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  35.100   0.000   0.500   0.000  2018  051  Tue  02/20/18
2018-052  2018  052  Wed  02/21/18  0.250 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.107 1.000 0.365  0.091  20.353 1.265  0.316 160.500 -99.999 -99.999 1.500 0.687 110.319 1.000 1.265  0.316  0.225  20.084 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  19.900   0.000   0.500   0.000  2018  052  Wed  02/21/18
2018-053  2018  053  Thu  02/22/18  0.350 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.149 1.000 0.365  0.128  24.893 1.265  0.443 160.500 -99.999 -99.999 1.500 0.682 109.507 1.000 1.265  0.443  0.315  24.557 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  24.500   0.000   0.500   0.000  2018  053  Thu  02/22/18
2018-054  2018  054  Fri  02/23/18  0.430 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.183 1.000 0.365  0.157  33.851 1.265  0.544 160.500 -99.999 -99.999 1.500 0.678 108.857 1.000 1.265  0.544  0.387  33.456 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  33.500   0.000   0.500   0.000  2018  054  Fri  02/23/18
2018-055  2018  055  Sat  02/24/18  0.360 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.153 1.000 0.365  0.132  25.617 1.265  0.456 160.500 -99.999 -99.999 1.500 0.682 109.425 1.000 1.265  0.456  0.324  25.344 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  25.300   0.000   0.500   0.000  2018  055  Sat  02/24/18
2018-056  2018  056  Sun  02/25/18  0.510 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.217 1.000 0.365  0.186  30.147 1.265  0.645 160.500 -99.999 -99.999 1.500 0.674 108.207 1.000 1.265  0.645  0.459  29.655 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  29.800   0.000   0.500   0.000  2018  056  Sun  02/25/18
